"uuid","entry","row","column","block","plot","location","species","trait","value","timestamp","person","location","number","device_name"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-03 06:35:25.308+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-03 06:35:27.156+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","6","2025-08-03 06:36:08.344+03:00","Conner Johnson","","10","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","6.5","2025-08-03 06:36:09.820+03:00","Conner Johnson","","11","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-03 06:36:19.299+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Internode Length (Avg.)","7.5","2025-08-03 06:36:29.919+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","20","2025-08-03 06:36:51.053+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-03 06:37:30.705+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8562-d243e0a385e3","25K-004","2","12","1","0038","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","9- Initial Drydown: Capsules All Changed, Leaves Dropped, Seed 90% Mature","2025-08-03 06:37:34.328+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-85d4cdb7f599","PI 436596","2","13","1","0039","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 07:21:28.425+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-85d4cdb7f599","PI 436596","2","13","1","0039","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:22:32.196+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-389d505cf86e","25K-204","2","14","1","0040","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 07:22:01.222+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-389d505cf86e","25K-204","2","14","1","0040","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:22:40.079+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-ed20c1e23f22","PI 531239","2","15","1","0041","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:22:24.489+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-ed20c1e23f22","PI 531239","2","15","1","0041","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:23:18.828+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-a01d7c85916f","PI 679963","2","16","1","0042","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:22:50.151+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-a01d7c85916f","PI 679963","2","16","1","0042","KAUST","Sesamum indicum","Notes","everything in the first part of this row is withering","2025-07-17 07:23:06.558+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-a01d7c85916f","PI 679963","2","16","1","0042","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:24:23.053+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8566-565638b6e5e6","25K-155","2","17","1","0043","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:23:35.167+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8566-565638b6e5e6","25K-155","2","17","1","0043","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 08:25:00.265+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-e466188020c0","PI 601235","2","18","1","0044","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 07:23:48.113+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898a-e466188020c0","PI 601235","2","18","1","0044","KAUST","Sesamum indicum","July 22-24 Growth Stage","4- 50% Or More Have Flowered","2025-07-22 08:25:15.136+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-999c510e50a4","25K-041","2","19","1","0045","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:24:01.041+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898b-999c510e50a4","25K-041","2","19","1","0045","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:25:36.427+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-4e73ef7118f0","PI 599497","2","20","1","0046","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 07:24:24.588+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898c-4e73ef7118f0","PI 599497","2","20","1","0046","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:26:00.738+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-0179f4058084","25K-098","2","21","1","0047","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:24:38.188+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-0179f4058084","25K-098","2","21","1","0047","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:26:47.591+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-b71abe924be0","PI 599506","2","22","1","0048","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 07:24:50.907+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-b71abe924be0","PI 599506","2","22","1","0048","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:27:03.905+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-68170289c096","25K-198","2","23","1","0049","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 07:25:03.936+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-68170289c096","25K-198","2","23","1","0049","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:27:14.890+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-1ee75d4e72a3","PI 531240","2","24","1","0050","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:25:12.316+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-1ee75d4e72a3","PI 531240","2","24","1","0050","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 08:27:23.102+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-d26f2d855acf","25K-218","2","25","1","0051","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 07:25:44.819+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-d26f2d855acf","25K-218","2","25","1","0051","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:27:35.144+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-851fe045c64e","PI 436601","2","26","1","0052","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:26:16.967+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-851fe045c64e","PI 436601","2","26","1","0052","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 08:28:48.332+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-0e4cf7aff773","PI 490196","3","1","1","0053","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 07:27:15.573+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-0e4cf7aff773","PI 490196","3","1","1","0053","KAUST","Sesamum indicum","July 22-24 Growth Stage","4- 50% Or More Have Flowered","2025-07-22 08:31:30.960+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-c06c19f3ea30","Sohage","3","2","1","0054","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 07:27:25.190+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-c06c19f3ea30","Sohage","3","2","1","0054","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:31:40.631+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-77719905755c","25K-038","3","3","1","0055","KAUST","Sesamum indicum","July 17 Growth Stage","4- 50% Or More Have Flowered","2025-07-17 07:27:32.448+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-77719905755c","25K-038","3","3","1","0055","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 08:31:52.540+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:28:07.308+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 08:32:03.737+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Plants Count At Harvest","12","2025-08-03 06:38:53.053+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Harvest Date","215","2025-08-03 06:39:01.448+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Lodging Plant Count","3","2025-08-03 06:39:06.093+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","7","2025-08-03 06:39:24.534+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Plant Height (Avg.)","92","2025-08-03 06:39:35.752+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","First Caps Height (Avg.)","52","2025-08-03 06:39:43.900+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Plant Height (Avg.)","88","2025-08-03 06:39:50.383+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","First Caps Height (Avg.)","82","2025-08-03 06:40:16.970+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Plant Height (Avg.)","84","2025-08-03 06:40:32.385+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","First Caps Height (Avg.)","58","2025-08-03 06:40:38.378+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","7","2025-08-03 06:40:57.863+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","10","2025-08-03 06:41:19.632+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","9","2025-08-03 06:41:49.452+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808e-282e4072c011","PI 599505","3","4","1","0056","KAUST","Sesamum indicum","Harvested","FALSE","2025-08-03 06:42:17.300+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-df8b65ce5de1","25K-027","3","5","1","0057","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 07:28:28.541+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-df8b65ce5de1","25K-027","3","5","1","0057","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:32:30.761+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","July 17 Growth Stage","7- 90% No Open Flowers","2025-07-17 07:28:55.290+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 08:33:14.367+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Notes","ready to harvest soon","2025-07-22 08:33:23.321+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Harvest Date","215","2025-08-03 06:43:02.851+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Plants Count At Harvest","19","2025-08-03 06:43:21.267+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Lodging Plant Count","0","2025-08-03 06:43:24.127+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Plant Height (Avg.)","100","2025-08-03 06:43:28.213+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","First Caps Height (Avg.)","58","2025-08-03 06:43:44.801+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","19","2025-08-03 06:43:57.734+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Plant Height (Avg.)","83","2025-08-03 06:44:11.753+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","First Caps Height (Avg.)","52","2025-08-03 06:44:13.884+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","11","2025-08-03 06:44:25.139+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","18","2025-08-03 06:44:31.355+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Plant Height (Avg.)","78","2025-08-03 06:44:58.480+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Count In One Plant (Avg.)","21","2025-08-03 06:45:18.995+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-03 06:45:31.531+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:45:33.651+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:45:34.378+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:45:35.058+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-03 06:45:36.404+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-03 06:45:47.523+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-03 06:45:48.657+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-03 06:45:50.821+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:46:01.106+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:46:02.555+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3","2025-08-03 06:46:04.526+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-03 06:46:12.255+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-03 06:46:13.595+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","4.75","2025-08-03 06:46:20.869+03:00","Conner Johnson","","8","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","First Caps Height (Avg.)","41","2025-08-03 06:46:45.598+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","First Caps Height (Avg.)","42","2025-08-03 06:46:47.693+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","3.5","2025-08-03 06:47:04.728+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-03 06:47:08.568+03:00","Conner Johnson","","9","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Internode Length (Avg.)","6","2025-08-03 06:47:09.737+03:00","Conner Johnson","","10","Pixel 6a"
"0196e260-273e-7447-a83f-66e5390bcf26","PI 436601","3","6","1","0058","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-03 06:47:12.316+03:00","Conner Johnson","","10","Pixel 6a"
